Country_,Name,Issuer_,Distributor_,Wrapper_,Volume_,ProductCurrency,Underlying_,Underlying_Type_,InitialStrikeDateUTC,Tenor,AutoCallFreq_,CapitalProtection,PDI_Type_,PDI_Barrier_,MinCoupon_,MaxCoupon_,MaxAnnualizedPayout_,AC_FirstDate_,AC_FirstLevel_,AC_FirstPayout_,AC_LastLevel_,AC_LastPayout_,Description_,ISIN_,FT_
FRA,Quanto  Worst of Memory Phoenix Autocallable Notes,Goldman Sachs,Non-public,Medium Term Note,3.0,EUR,"['Eurostoxx 50', 'Swiss Market Index (SMI)']",Europe,2025-07-31T00:00:00Z,4.0411,SemiAnnually,0.0,European,-40.0,0.0,5.2,5.2,2026-08-07T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS3034077233,https://brochures.structuredretailproducts.com/brochure/2025/08/26/FB-8A-1C-D1-5F-5E-55-D4-29-64-20-41-44-B2-31-3E.pdf
FRA,Autocallable Notes,Goldman Sachs,Non-public,Medium Term Note,5.0,EUR,['Euronext G ENI IM 030425 Decrement 0.96 Index'],Decrement,2025-08-11T00:00:00Z,12.0274,Quarterly,0.0,European,-60.0,,,17.0,2026-08-11T00:00:00Z,0.0,117.0,0.0,299.75,"Il s'agit d'un produit à capitalisation lié à la performance d'un sous-jacent.À chaque date d'observation, y compris à l'échéance, si le sous-jacent est égal ou supérieur à un niveau prédéfini,le produit se met à terme prématurément et offre un rendement du capital de 100%, et en addition, un coupon spécifique par période écoulée.Si le niveau final du sous-jacent à maturité est égal ou supérieur au niveau prédéfini, le product offre le rendement du capital maximum. Sinon, le produit participe 1:1 à la performance du sous-jacent.",FR1459AB8699,https://brochures.structuredretailproducts.com/brochure/2025/08/26/A6-39-95-B6-F6-13-F8-07-28-63-3A-EA-42-6A-51-A1.pdf
FRA,Autocallable Notes,Goldman Sachs,Non-public,Medium Term Note,5.0,EUR,['Euronext G Credit Agricole 310523 Decrement 1.05 Index'],Decrement,2025-07-21T00:00:00Z,12.28219,Quarterly,0.0,European,-50.0,,,8.5,2029-07-16T00:00:00Z,-12.5,131.875,-36.5,199.875,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 21/07/2025, 15/10/2025",FR1459AB9143,https://brochures.structuredretailproducts.com/brochure/2025/08/26/CF-2D-4E-1C-23-B2-9A-04-A9-2D-C8-4E-8E-2B-15-87.pdf
FRA,Autocallable Notes,Goldman Sachs,Non-public,Medium Term Note,5.0,EUR,['Euronext G Credit Agricole 310523 GR Decrement 1.10 Index'],Decrement,2025-08-01T00:00:00Z,12.25205,Monthly,0.0,European,-80.0,,,9.0,2030-03-15T00:00:00Z,-12.3,139.75,-24.6,170.5,"Il s'agit d'un produit à capitalisation lié à la performance d'un sous-jacent.À chaque date d'observation, y compris à l'échéance, si le sous-jacent est égal ou supérieur à un niveau prédéfini,le produit se met à terme prématurément et offre un rendement du capital de 100%, et en addition, un coupon spécifique par période écoulée.Si le niveau final du sous-jacent à maturité est égal ou supérieur au niveau prédéfini, le product offre le rendement du capital maximum. Sinon, le produit participe 1:1 à la performance du sous-jacent. Dates Initiales de Lookback: 01/08/2025, 11/09/2025, 15/10/2025",XS3034033459,https://brochures.structuredretailproducts.com/brochure/2025/08/26/69-D5-81-8B-4D-53-8D-D0-D9-E8-1B-04-70-B9-40-05.pdf
FRA,Basket Autocallable Notes,Goldman Sachs,Non-public,Unit-linked Insurance Plan,5.0,EUR,"['Repsol', 'La Francaise des Jeux']",Oil & Gas,2025-08-04T00:00:00Z,10.03014,Quarterly,0.0,European,-40.0,,,14.1176,2026-08-04T00:00:00Z,0.0,114.0,0.0,142.0,"This is a growth product linked to the performance of a basket of underlyings.On each observation date, if the level of the basket is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the basket of underlyings is at or above a predefined level, the product offers the maximum capital return. If the level of the basket is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the basket. Initial Lookback Dates: 04/08/2025, 29/08/2025",XS3036969973,https://brochures.structuredretailproducts.com/brochure/2025/08/26/2C-B1-93-F9-02-56-E8-3C-24-41-B4-2E-20-18-17-7D.pdf
FRA,Memory Phoenix Autocallable Notes,Goldman Sachs,Non-public,Medium Term Note,5.0,EUR,['Euronext G ENI IM 030425 Decrement 0.96 Index'],Decrement,2025-05-28T00:00:00Z,12.38356,Quarterly,0.0,European,-50.0,0.0,8.0,8.0,2028-09-26T00:00:00Z,-8.0,100.0,-22.0,100.0,"Il s'agit d'un produit à distribution lié à la performance d'un sous-jacent.À chaque date d'observation, y compris à l'échéance, si le sous-jacent est égal ou supérieur à un niveau prédéfini, le produit offre un coupon. Le produit a un 'effet mémoire'. À la date d'observation, si le coupon n'a pas été payé, l'investisseur recevra le coupon, dès que la condition ci-dessus soit remplie.En outre, si le sous-jacent est égal ou supérieur à un niveau prédéfini à l'une des dates d'observation spécifiées, le produit se met à terme prématurément et offre un rendement du capital de 100%.À l'échéance, le produit offre un rendement du capital de 100%, tant que le sous jacent est égal ou supérieur à un niveau prédéfini. Sinon, le produit participe 1:1 à la performance du sous-jacent. Dates Initiales de Lookback: 28/05/2025, 26/09/2025",XS2769626800,https://brochures.structuredretailproducts.com/brochure/2025/08/26/4A-EF-FE-BD-A4-58-30-3D-94-17-46-AE-F6-45-CE-4F.pdf
FRA,Autocallable Notes,Goldman Sachs,Non-public,Medium Term Note,5.0,EUR,['MSCI Europe IMI Energy 10% Issuer Capped 50 Points Decrement Index'],Decrement,2025-07-25T00:00:00Z,10.38904,Monthly,0.0,European,-50.0,,,9.999600000000001,2032-04-28T00:00:00Z,-15.0,164.1641,-3.0,129.1655,"Il s'agit d'un produit à capitalisation lié à la performance d'un sous-jacent.À chaque date d'observation, y compris à l'échéance, si le sous-jacent est égal ou supérieur à un niveau prédéfini,le produit se met à terme prématurément et offre un rendement du capital de 100%, et en addition, un coupon spécifique par période écoulée.Si le niveau final du sous-jacent à maturité est égal ou supérieur au niveau prédéfini, le product offre le rendement du capital maximum. Sinon, le produit participe 1:1 à la performance du sous-jacent. Dates Initiales de Lookback: 25/07/2025, 28/11/2025",FR1459AB9226,https://brochures.structuredretailproducts.com/brochure/2025/08/26/D3-5D-78-3F-01-76-99-08-FA-22-03-3A-F5-94-A3-5A.pdf
FRA,Autocallable Notes,Goldman Sachs,Non-public,Unit-linked Insurance Plan,5.0,EUR,['Morningstar Transatlantic Auto Banks Lux Tech Tel ESG 60 Decrement 50 GR Index'],Decrement (ESG),2025-07-31T00:00:00Z,12.44932,Quarterly,0.0,European,-50.0,,,7.65,2026-12-31T00:00:00Z,-2.0,107.65,-5.75,117.2125,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",FR1459AB9259,https://brochures.structuredretailproducts.com/brochure/2025/08/26/6B-9A-C1-8C-6F-CA-71-D6-1F-BF-41-FB-61-7A-37-D5.pdf
FRA,Autocallable Notes,Goldman Sachs,Non-public,Unit-linked Insurance Plan,5.0,EUR,['Euronext G Solvay 190525 Decrement 2.40 Index'],Decrement,2025-07-31T00:00:00Z,12.2137,Monthly,0.0,European,-70.0,,,13.45,2029-07-02T00:00:00Z,-17.49,150.4375,-51.94,223.2917,"Il s'agit d'un produit à capitalisation lié à la performance d'un sous-jacent.À chaque date d'observation, y compris à l'échéance, si le sous-jacent est égal ou supérieur à un niveau prédéfini,le produit se met à terme prématurément et offre un rendement du capital de 100%, et en addition, un coupon spécifique par période écoulée.Si le niveau final du sous-jacent à maturité est égal ou supérieur au niveau prédéfini, le product offre le rendement du capital maximum. Sinon, le produit participe 1:1 à la performance du sous-jacent. Dates Initiales de Lookback: 31/07/2025, 30/09/2025",FR1459AB9275,https://brochures.structuredretailproducts.com/brochure/2025/08/26/11-14-0A-2E-7D-5D-4B-A6-28-3C-55-17-2B-FD-8D-73.pdf
FRA,Autocallable Notes,Goldman Sachs,Non-public,Medium Term Note,5.0,EUR,['Euronext G TotalEnergies 191222 GR Decrement 3.30 Index'],Decrement,2025-04-11T00:00:00Z,12.33973,Monthly,0.0,European,-50.0,,,11.499600000000001,2030-09-25T00:00:00Z,-8.0,159.4146,-16.5,207.3296,"Il s'agit d'un produit à capitalisation lié à la performance d'un sous-jacent.À chaque date d'observation, y compris à l'échéance, si le sous-jacent est égal ou supérieur à un niveau prédéfini,le produit se met à terme prématurément et offre un rendement du capital de 100%, et en addition, un coupon spécifique par période écoulée.Si le niveau final du sous-jacent à maturité est égal ou supérieur au niveau prédéfini, le product offre le rendement du capital maximum. Sinon, le produit participe 1:1 à la performance du sous-jacent. Dates Initiales de Lookback: 11/04/2025, 25/07/2025",XS3028232190,https://brochures.structuredretailproducts.com/brochure/2025/08/26/57-F8-CC-83-23-0C-34-A5-15-F3-A3-5E-86-77-FB-9D.pdf
FRA,Autocallable Notes,Goldman Sachs,Non-public,Medium Term Note,5.0,EUR,['MSCI EMU Banks 50 Points Decrement EUR Index'],Decrement,2025-04-23T00:00:00Z,10.27945,Quarterly,0.0,European,-50.0,,,10.0,2026-07-27T00:00:00Z,0.0,110.0,-6.8,130.0,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 23/04/2025, 06/06/2025, 25/07/2025",FR1459AB8236,https://brochures.structuredretailproducts.com/brochure/2025/08/26/B5-D6-1A-A3-81-26-EA-77-7F-A9-D4-12-25-DD-A2-D7.pdf
FRA,Autocallable Notes,Goldman Sachs,Non-public,Unit-linked Insurance Plan,5.0,EUR,['Euronext G ENI IM 030425 Decrement 0.96 Index'],Decrement,2025-04-08T00:00:00Z,12.35616,Daily,0.0,European,-60.0,,,17.0116,2036-07-30T00:00:00Z,-30.0,287.0,0.0,117.0,"This is a growth product linked to the performance of an underlying.If during the daily observation period, the underlying is at or above a predefined level, the product terminates on that date and offers a capital return of 100% plus a pro-rated coupon p.a. since the launch of the product. At maturity, if the level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the undelying is below this level, but at or above the predefined barrier, the product offers a capital return of 100%. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 08/04/2025, 02/06/2025, 30/07/2025",XS2769400073,https://brochures.structuredretailproducts.com/brochure/2025/08/26/E3-51-2C-DE-FB-87-F8-63-9B-EB-68-FC-1A-F0-8D-5A.pdf
FRA,Autocallable Notes,Goldman Sachs,Non-public,Unit-linked Insurance Plan,5.0,EUR,['Euronext G Solvay 190525 Decrement 2.40 Index'],Decrement,2025-07-21T00:00:00Z,12.28219,Quarterly,0.0,European,-50.0,,,11.65,2027-01-15T00:00:00Z,-10.0,114.5625,-41.5,236.8875,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 21/07/2025, 15/10/2025",FR1459AB9150,https://brochures.structuredretailproducts.com/brochure/2025/08/26/4F-F8-41-59-3D-E8-97-24-B8-4B-6F-73-3D-CF-5E-EB.pdf
